Flight Name,Expected Takeoff Time,Actual Takeoff Time,Delay Time,Flight Time,Airline,Departure Airport,Arrival Airport
DL720,1688169010,1688171385,2375,18674,Delta Air Lines,MKE,ORD
DL720,1688197771,1688198455,684,19998,Delta Air Lines,ORD,MKE
DL720,1688219996,1688222390,2394,7915,Delta Air Lines,MKE,ORD
DL720,1688232761,1688233581,820,9924,Delta Air Lines,ORD,MKE
DL720,1688245304,1688246845,1541,5765,Delta Air Lines,MKE,SFO
DL720,1688260003,1688266257,6254,16681,Delta Air Lines,SFO,ORD
DL720,1688285977,1688287297,1320,12062,Delta Air Lines,ORD,MKE
DL720,1688302579,1688303972,1393,11330,Delta Air Lines,MKE,LAX
DL720,1688323194,1688324280,1086,16669,Delta Air Lines,LAX,SFO
DL720,1688348608,1688356593,7985,12985,Delta Air Lines,SFO,ORD
DL720,1688372848,1688373421,573,17599,Delta Air Lines,ORD,MKE
DL720,1688399849,1688401284,1435,13042,Delta Air Lines,MKE,SFO
DL720,1688422374,1688422671,297,15664,Delta Air Lines,SFO,LAX
DL720,1688445288,1688456000,10712,12315,Delta Air Lines,LAX,ORD
DL720,1688470387,1688472135,1748,3654,Delta Air Lines,ORD,MKE
DL720,1688482261,1688484393,2132,11899,Delta Air Lines,MKE,ORD
DL720,1688500165,1688501329,1164,4703,Delta Air Lines,ORD,MKE
DL720,1688507699,1688514008,6309,18108,Delta Air Lines,MKE,ORD
DL720,1688535536,1688537021,1485,21186,Delta Air Lines,ORD,MKE
DL720,1688561205,1688562471,1266,12831,Delta Air Lines,MKE,SFO
DL720,1688576320,1688576563,243,14557,Delta Air Lines,SFO,LAX
DL720,1688600619,1688608969,8350,6544,Delta Air Lines,LAX,ORD
DL720,1688624101,1688624159,58,20417,Delta Air Lines,ORD,MKE
DL720,1688648897,1688651922,3025,15106,Delta Air Lines,MKE,ORD
DL720,1688671279,1688671815,536,8394,Delta Air Lines,ORD,MKE
DL720,1688681472,1688688159,6687,5931,Delta Air Lines,MKE,ORD
DL720,1688704426,1688705491,1065,19723,Delta Air Lines,ORD,MKE
DL720,1688730730,1688731703,973,14416,Delta Air Lines,MKE,LAX
DL720,1688749473,1688750064,591,5186,Delta Air Lines,LAX,SFO
DL720,1688757514,1688758222,708,11612,Delta Air Lines,SFO,LAX
DL720,1688771560,1688772907,1347,5658,Delta Air Lines,LAX,SFO
DL720,1688784332,1688792419,8087,13271,Delta Air Lines,SFO,ORD
DL720,1688815464,1688815803,339,4443,Delta Air Lines,ORD,MKE
DL720,1688820593,1688825036,4443,13288,Delta Air Lines,MKE,ORD
DL720,1688844253,1688845305,1052,9363,Delta Air Lines,ORD,MKE
DL720,1688857891,1688858816,925,15312,Delta Air Lines,MKE,SFO
DL720,1688877631,1688882376,4745,3901,Delta Air Lines,SFO,ORD
DL720,1688888642,1688889653,1011,3784,Delta Air Lines,ORD,MKE
DL720,1688896038,1688896603,565,11385,Delta Air Lines,MKE,SFO
DL720,1688912214,1688912943,729,13527,Delta Air Lines,SFO,LAX
DL720,1688928129,1688936465,8336,11657,Delta Air Lines,LAX,ORD
DL720,1688954058,1688955236,1178,14021,Delta Air Lines,ORD,MKE
DL720,1688979747,1688980885,1138,7692,Delta Air Lines,MKE,LAX
DL720,1688995765,1689003085,7320,8769,Delta Air Lines,LAX,ORD
DL720,1689012297,1689013520,1223,9186,Delta Air Lines,ORD,MKE
DL720,1689032345,1689033518,1173,20135,Delta Air Lines,MKE,SFO
DL720,1689055204,1689055356,152,7998,Delta Air Lines,SFO,LAX
DL720,1689066737,1689071685,4948,18816,Delta Air Lines,LAX,ORD
DL720,1689093270,1689093785,515,19654,Delta Air Lines,ORD,MKE
DL720,1689123572,1689125169,1597,18705,Delta Air Lines,MKE,LAX
DL720,1689144177,1689149954,5777,5056,Delta Air Lines,LAX,ORD
DL720,1689156031,1689157461,1430,15917,Delta Air Lines,ORD,MKE
DL720,1689181329,1689182507,1178,21587,Delta Air Lines,MKE,LAX
DL720,1689213560,1689217606,4046,17637,Delta Air Lines,LAX,ORD
DL720,1689241228,1689241838,610,21138,Delta Air Lines,ORD,MKE
DL720,1689272530,1689276502,3972,9938,Delta Air Lines,MKE,ORD
DL720,1689286613,1689287698,1085,4400,Delta Air Lines,ORD,MKE
DL720,1689299656,1689304212,4556,6957,Delta Air Lines,MKE,ORD
DL720,1689317986,1689319242,1256,6780,Delta Air Lines,ORD,MKE
DL720,1689336110,1689343111,7001,7759,Delta Air Lines,MKE,ORD
DL720,1689358432,1689358467,35,10684,Delta Air Lines,ORD,MKE
DL720,1689375775,1689376407,632,19562,Delta Air Lines,MKE,LAX
DL720,1689400565,1689403949,3384,6574,Delta Air Lines,LAX,ORD
DL720,1689414296,1689414985,689,16739,Delta Air Lines,ORD,MKE
DL720,1689438912,1689440488,1576,13257,Delta Air Lines,MKE,SFO
DL720,1689455538,1689457144,1606,6443,Delta Air Lines,SFO,LAX
DL720,1689470115,1689479560,9445,20878,Delta Air Lines,LAX,ORD
DL720,1689506804,1689506817,13,6920,Delta Air Lines,ORD,MKE
DL720,1689520246,1689521600,1354,3730,Delta Air Lines,MKE,LAX
DL720,1689528377,1689532697,4320,8939,Delta Air Lines,LAX,ORD
DL720,1689550970,1689551185,215,14565,Delta Air Lines,ORD,MKE
DL720,1689575385,1689577642,2257,12247,Delta Air Lines,MKE,ORD
DL720,1689592718,1689593797,1079,14922,Delta Air Lines,ORD,MKE
DL720,1689619350,1689619898,548,18383,Delta Air Lines,MKE,LAX
DL720,1689646738,1689649810,3072,7039,Delta Air Lines,LAX,ORD
DL720,1689657783,1689657944,161,16233,Delta Air Lines,ORD,MKE
DL720,1689677989,1689678281,292,5172,Delta Air Lines,MKE,SFO
DL720,1689692859,1689694612,1753,12913,Delta Air Lines,SFO,LAX
DL720,1689707649,1689717003,9354,11429,Delta Air Lines,LAX,ORD
DL720,1689732717,1689733004,287,15795,Delta Air Lines,ORD,MKE
DL720,1689754570,1689755397,827,8631,Delta Air Lines,MKE,SFO
DL720,1689766157,1689766495,338,15000,Delta Air Lines,SFO,LAX
DL720,1689782633,1689785090,2457,16790,Delta Air Lines,LAX,ORD
DL720,1689812123,1689812151,28,15609,Delta Air Lines,ORD,MKE
DL720,1689828098,1689837024,8926,12144,Delta Air Lines,MKE,ORD
DL720,1689855855,1689856397,542,16639,Delta Air Lines,ORD,MKE
DL720,1689873996,1689875502,1506,7912,Delta Air Lines,MKE,LAX
DL720,1689886420,1689889945,3525,14716,Delta Air Lines,LAX,ORD
DL720,1689911798,1689912763,965,8616,Delta Air Lines,ORD,MKE
DL720,1689931775,1689933008,1233,10281,Delta Air Lines,MKE,SFO
DL720,1689944014,1689945483,1469,11532,Delta Air Lines,SFO,LAX
DL720,1689962034,1689967788,5754,20126,Delta Air Lines,LAX,ORD
DL720,1689988776,1689990494,1718,19936,Delta Air Lines,ORD,MKE
DL720,1690011767,1690012744,977,12846,Delta Air Lines,MKE,LAX
DL720,1690026302,1690034229,7927,9619,Delta Air Lines,LAX,ORD
DL720,1690044636,1690045587,951,20601,Delta Air Lines,ORD,MKE
DL720,1690070736,1690074855,4119,20891,Delta Air Lines,MKE,ORD
DL720,1690095971,1690096255,284,17756,Delta Air Lines,ORD,MKE
DL720,1690121938,1690122491,553,11548,Delta Air Lines,MKE,LAX
DL720,1690139375,1690141613,2238,16669,Delta Air Lines,LAX,ORD
DL720,1690167786,1690169319,1533,16067,Delta Air Lines,ORD,MKE
DL720,1690190441,1690190638,197,17362,Delta Air Lines,MKE,LAX
DL720,1690212942,1690219969,7027,19709,Delta Air Lines,LAX,ORD
DL720,1690248324,1690248433,109,6932,Delta Air Lines,ORD,MKE
DL720,1690257756,1690258207,451,17144,Delta Air Lines,MKE,SFO
DL720,1690281663,1690289090,7427,16713,Delta Air Lines,SFO,ORD
DL720,1690309389,1690309812,423,13361,Delta Air Lines,ORD,MKE
DL720,1690333450,1690334639,1189,10526,Delta Air Lines,MKE,LAX
DL720,1690353805,1690355355,1550,17331,Delta Air Lines,LAX,SFO
DL720,1690379955,1690389414,9459,19242,Delta Air Lines,SFO,ORD
DL720,1690418495,1690418850,355,14788,Delta Air Lines,ORD,MKE
DL720,1690443504,1690445199,1695,6403,Delta Air Lines,MKE,SFO
DL720,1690461636,1690462284,648,4612,Delta Air Lines,SFO,LAX
DL720,1690473036,1690475504,2468,11739,Delta Air Lines,LAX,ORD
DL720,1690488862,1690488967,105,16632,Delta Air Lines,ORD,MKE
DL720,1690509095,1690509626,531,18090,Delta Air Lines,MKE,SFO
DL720,1690534164,1690534988,824,6840,Delta Air Lines,SFO,LAX
DL720,1690551252,1690551770,518,14225,Delta Air Lines,LAX,SFO
DL720,1690571698,1690581104,9406,19761,Delta Air Lines,SFO,ORD
DL720,1690608412,1690608738,326,21270,Delta Air Lines,ORD,MKE
DL720,1690633154,1690634432,1278,16998,Delta Air Lines,MKE,SFO
DL720,1690653372,1690653546,174,7430,Delta Air Lines,SFO,LAX
DL720,1690669193,1690670984,1791,7334,Delta Air Lines,LAX,SFO
DL720,1690682317,1690684664,2347,8191,Delta Air Lines,SFO,ORD
DL720,1690700192,1690701300,1108,8593,Delta Air Lines,ORD,MKE
DL720,1690712046,1690717949,5903,12930,Delta Air Lines,MKE,ORD
DL720,1690732838,1690734044,1206,4611,Delta Air Lines,ORD,MKE
DL720,1690739188,1690745442,6254,13025,Delta Air Lines,MKE,ORD
DL720,1690769204,1690770836,1632,17350,Delta Air Lines,ORD,MKE
DL720,1690788723,1690789067,344,7751,Delta Air Lines,MKE,SFO
DL720,1690806024,1690806564,540,4383,Delta Air Lines,SFO,LAX
DL720,1690819497,1690820613,1116,18611,Delta Air Lines,LAX,SFO
DL720,1690849985,1690858314,8329,17525,Delta Air Lines,SFO,ORD
DL720,1690880381,1690880941,560,14898,Delta Air Lines,ORD,MKE
DL720,1690902915,1690903117,202,13712,Delta Air Lines,MKE,SFO
DL720,1690919755,1690921340,1585,17277,Delta Air Lines,SFO,LAX
DL720,1690948069,1690948145,76,14531,Delta Air Lines,LAX,SFO
DL720,1690964031,1690974629,10598,10578,Delta Air Lines,SFO,ORD
DL720,1690991218,1690992683,1465,12057,Delta Air Lines,ORD,MKE
DL720,1691014156,1691015638,1482,19089,Delta Air Lines,MKE,LAX
DL720,1691040902,1691041788,886,14745,Delta Air Lines,LAX,SFO
DL720,1691061286,1691069125,7839,13312,Delta Air Lines,SFO,ORD
DL720,1691082672,1691082727,55,14424,Delta Air Lines,ORD,MKE
DL720,1691101195,1691104944,3749,3993,Delta Air Lines,MKE,ORD
DL720,1691115377,1691116270,893,10106,Delta Air Lines,ORD,MKE
DL720,1691128627,1691128942,315,14886,Delta Air Lines,MKE,SFO
DL720,1691144017,1691145319,1302,5290,Delta Air Lines,SFO,LAX
DL720,1691152868,1691154573,1705,14662,Delta Air Lines,LAX,SFO
DL720,1691172340,1691177693,5353,13907,Delta Air Lines,SFO,ORD
DL720,1691193557,1691194859,1302,16534,Delta Air Lines,ORD,MKE
DL720,1691212807,1691213547,740,4960,Delta Air Lines,MKE,LAX
DL720,1691228459,1691228900,441,6192,Delta Air Lines,LAX,SFO
DL720,1691237829,1691248352,10523,14368,Delta Air Lines,SFO,ORD
DL720,1691267902,1691268151,249,14876,Delta Air Lines,ORD,MKE
DL720,1691289062,1691294727,5665,18808,Delta Air Lines,MKE,ORD
DL720,1691320707,1691321659,952,7292,Delta Air Lines,ORD,MKE
DL720,1691333168,1691335787,2619,6160,Delta Air Lines,MKE,ORD
DL720,1691343471,1691344503,1032,3786,Delta Air Lines,ORD,MKE
DL720,1691356199,1691360528,4329,8425,Delta Air Lines,MKE,ORD
DL720,1691369111,1691370572,1461,18458,Delta Air Lines,ORD,MKE
DL720,1691398200,1691398330,130,4348,Delta Air Lines,MKE,SFO
DL720,1691408232,1691409543,1311,15873,Delta Air Lines,SFO,LAX
DL720,1691434499,1691445122,10623,19952,Delta Air Lines,LAX,ORD
DL720,1691470434,1691470728,294,10128,Delta Air Lines,ORD,MKE
DL720,1691490764,1691498283,7519,12915,Delta Air Lines,MKE,ORD
DL720,1691519472,1691520942,1470,20590,Delta Air Lines,ORD,MKE
DL720,1691544718,1691545385,667,7318,Delta Air Lines,MKE,SFO
DL720,1691553865,1691559347,5482,15690,Delta Air Lines,SFO,ORD
DL720,1691580723,1691582380,1657,21176,Delta Air Lines,ORD,MKE
DL720,1691613599,1691614893,1294,10766,Delta Air Lines,MKE,LAX
DL720,1691625925,1691635511,9586,15828,Delta Air Lines,LAX,ORD
DL720,1691657675,1691658473,798,15428,Delta Air Lines,ORD,MKE
DL720,1691678524,1691679911,1387,14897,Delta Air Lines,MKE,SFO
DL720,1691700660,1691701108,448,8279,Delta Air Lines,SFO,LAX
DL720,1691716258,1691716755,497,9305,Delta Air Lines,LAX,SFO
DL720,1691734398,1691740855,6457,9583,Delta Air Lines,SFO,ORD
DL720,1691754680,1691755812,1132,6178,Delta Air Lines,ORD,MKE
DL720,1691770799,1691779574,8775,4085,Delta Air Lines,MKE,ORD
DL720,1691786368,1691788143,1775,12818,Delta Air Lines,ORD,MKE
DL720,1691806279,1691810370,4091,10709,Delta Air Lines,MKE,ORD
DL720,1691822096,1691822475,379,14759,Delta Air Lines,ORD,MKE
DL720,1691843311,1691851377,8066,8762,Delta Air Lines,MKE,ORD
DL720,1691870420,1691870654,234,14969,Delta Air Lines,ORD,MKE
DL720,1691894511,1691898532,4021,11353,Delta Air Lines,MKE,ORD
DL720,1691915403,1691915742,339,8559,Delta Air Lines,ORD,MKE
DL720,1691934346,1691934488,142,18260,Delta Air Lines,MKE,LAX
DL720,1691953688,1691954854,1166,16713,Delta Air Lines,LAX,SFO
DL720,1691979960,1691980820,860,15465,Delta Air Lines,SFO,LAX
DL720,1692005368,1692005651,283,19576,Delta Air Lines,LAX,SFO
DL720,1692027332,1692032286,4954,11154,Delta Air Lines,SFO,ORD
DL720,1692045414,1692046771,1357,21037,Delta Air Lines,ORD,MKE
DL720,1692071789,1692072915,1126,18144,Delta Air Lines,MKE,LAX
DL720,1692093801,1692098474,4673,5101,Delta Air Lines,LAX,ORD
DL720,1692104242,1692104663,421,7716,Delta Air Lines,ORD,MKE
DL720,1692122991,1692124575,1584,3791,Delta Air Lines,MKE,SFO
DL720,1692134285,1692135853,1568,16688,Delta Air Lines,SFO,LAX
DL720,1692162709,1692167792,5083,16969,Delta Air Lines,LAX,ORD
DL720,1692187680,1692188621,941,17875,Delta Air Lines,ORD,MKE
DL720,1692212786,1692213599,813,7421,Delta Air Lines,MKE,SFO
DL720,1692227282,1692231960,4678,20932,Delta Air Lines,SFO,ORD
DL720,1692261540,1692261858,318,11142,Delta Air Lines,ORD,MKE
DL720,1692276744,1692285624,8880,16102,Delta Air Lines,MKE,ORD
DL720,1692310873,1692310968,95,12865,Delta Air Lines,ORD,MKE
DL720,1692333830,1692334743,913,21010,Delta Air Lines,MKE,LAX
DL720,1692358775,1692360256,1481,20473,Delta Air Lines,LAX,SFO
DL720,1692385577,1692391737,6160,13045,Delta Air Lines,SFO,ORD
DL720,1692408744,1692409571,827,18450,Delta Air Lines,ORD,MKE
DL720,1692435180,1692440980,5800,10734,Delta Air Lines,MKE,ORD
DL720,1692462401,1692464178,1777,11230,Delta Air Lines,ORD,MKE
DL720,1692477153,1692483051,5898,6748,Delta Air Lines,MKE,ORD
DL720,1692493171,1692494757,1586,7533,Delta Air Lines,ORD,MKE
DL720,1692511759,1692512821,1062,5489,Delta Air Lines,MKE,SFO
DL720,1692521303,1692524959,3656,7773,Delta Air Lines,SFO,ORD
DL720,1692540651,1692541354,703,17890,Delta Air Lines,ORD,MKE
DL720,1692562500,1692569476,6976,16155,Delta Air Lines,MKE,ORD
DL720,1692593468,1692594986,1518,11021,Delta Air Lines,ORD,MKE
DL720,1692606573,1692607916,1343,19343,Delta Air Lines,MKE,SFO
DL720,1692633693,1692638489,4796,20856,Delta Air Lines,SFO,ORD
DL720,1692661863,1692662204,341,19287,Delta Air Lines,ORD,MKE
DL720,1692685388,1692686591,1203,6334,Delta Air Lines,MKE,LAX
DL720,1692703348,1692703715,367,19769,Delta Air Lines,LAX,SFO
DL720,1692733729,1692734291,562,8465,Delta Air Lines,SFO,LAX
DL720,1692752248,1692753010,762,12993,Delta Air Lines,LAX,SFO
DL720,1692768875,1692769502,627,12394,Delta Air Lines,SFO,LAX
DL720,1692783408,1692785066,1658,16244,Delta Air Lines,LAX,SFO
DL720,1692807181,1692812157,4976,12588,Delta Air Lines,SFO,ORD
DL720,1692828032,1692829510,1478,12172,Delta Air Lines,ORD,MKE
DL720,1692850389,1692858359,7970,11276,Delta Air Lines,MKE,ORD
DL720,1692874478,1692875545,1067,11915,Delta Air Lines,ORD,MKE
DL720,1692890560,1692892490,1930,19371,Delta Air Lines,MKE,ORD
DL720,1692915023,1692915814,791,5481,Delta Air Lines,ORD,MKE
DL720,1692923005,1692924215,1210,15192,Delta Air Lines,MKE,LAX
DL720,1692939639,1692948367,8728,10004,Delta Air Lines,LAX,ORD
DL720,1692967953,1692969133,1180,16311,Delta Air Lines,ORD,MKE
DL720,1692992699,1692994247,1548,9221,Delta Air Lines,MKE,SFO
DL720,1693004114,1693004492,378,11266,Delta Air Lines,SFO,LAX
DL720,1693025647,1693027466,1819,19873,Delta Air Lines,LAX,ORD
DL720,1693055982,1693056224,242,12195,Delta Air Lines,ORD,MKE
DL720,1693071949,1693073193,1244,16440,Delta Air Lines,MKE,LAX
DL720,1693100078,1693102591,2513,10003,Delta Air Lines,LAX,ORD
DL720,1693117609,1693119004,1395,18397,Delta Air Lines,ORD,MKE
DL720,1693147767,1693149385,1618,10934,Delta Air Lines,MKE,SFO
DL720,1693162887,1693164447,1560,16721,Delta Air Lines,SFO,LAX
DL720,1693182014,1693185113,3099,11937,Delta Air Lines,LAX,ORD
DL720,1693197989,1693198040,51,11795,Delta Air Lines,ORD,MKE
DL720,1693215050,1693215895,845,7540,Delta Air Lines,MKE,SFO
DL720,1693225652,1693226510,858,11343,Delta Air Lines,SFO,LAX
DL720,1693240977,1693247892,6915,17512,Delta Air Lines,LAX,ORD
DL720,1693273047,1693273353,306,18562,Delta Air Lines,ORD,MKE
DL720,1693295209,1693296977,1768,17522,Delta Air Lines,MKE,LAX
DL720,1693320446,1693328277,7831,9923,Delta Air Lines,LAX,ORD
DL720,1693348822,1693348894,72,10249,Delta Air Lines,ORD,MKE
DL720,1693360646,1693362350,1704,3763,Delta Air Lines,MKE,LAX
DL720,1693373328,1693376928,3600,17684,Delta Air Lines,LAX,ORD
DL720,1693397640,1693399219,1579,11004,Delta Air Lines,ORD,MKE
DL720,1693413466,1693414994,1528,17097,Delta Air Lines,MKE,LAX
DL720,1693440192,1693447809,7617,8255,Delta Air Lines,LAX,ORD
DL720,1693460363,1693462121,1758,12294,Delta Air Lines,ORD,MKE
DL720,1693480652,1693482191,1539,7235,Delta Air Lines,MKE,LAX
DL720,1693495893,1693497413,1520,15940,Delta Air Lines,LAX,SFO
DL720,1693522681,1693530804,8123,7324,Delta Air Lines,SFO,ORD
DL720,1693539148,1693540296,1148,9149,Delta Air Lines,ORD,MKE
DL720,1693558809,1693559281,472,15103,Delta Air Lines,MKE,LAX
DL720,1693578195,1693583725,5530,20736,Delta Air Lines,LAX,ORD
DL720,1693611177,1693612212,1035,6168,Delta Air Lines,ORD,MKE
DL720,1693622831,1693627837,5006,19099,Delta Air Lines,MKE,ORD
DL720,1693657310,1693657425,115,11518,Delta Air Lines,ORD,MKE
DL720,1693674873,1693679190,4317,19794,Delta Air Lines,MKE,ORD
DL720,1693704245,1693705264,1019,3710,Delta Air Lines,ORD,MKE
DL720,1693709708,1693715297,5589,6909,Delta Air Lines,MKE,ORD
DL720,1693724710,1693726214,1504,13980,Delta Air Lines,ORD,MKE
DL720,1693746680,1693747474,794,19302,Delta Air Lines,MKE,SFO
DL720,1693776953,1693777253,300,17528,Delta Air Lines,SFO,LAX
DL720,1693798071,1693807035,8964,18009,Delta Air Lines,LAX,ORD
DL720,1693828684,1693829123,439,10355,Delta Air Lines,ORD,MKE
DL720,1693840993,1693848300,7307,5093,Delta Air Lines,MKE,ORD
DL720,1693864083,1693864889,806,20740,Delta Air Lines,ORD,MKE
DL720,1693891561,1693899701,8140,4086,Delta Air Lines,MKE,ORD
DL720,1693907653,1693907853,200,11521,Delta Air Lines,ORD,MKE
DL720,1693927389,1693927852,463,4042,Delta Air Lines,MKE,SFO
DL720,1693939742,1693946435,6693,6014,Delta Air Lines,SFO,ORD
DL720,1693959106,1693960796,1690,18848,Delta Air Lines,ORD,MKE
DL720,1693980637,1693980907,270,9805,Delta Air Lines,MKE,LAX
DL720,1693992620,1693999625,7005,6803,Delta Air Lines,LAX,ORD
DL720,1694016306,1694016549,243,8608,Delta Air Lines,ORD,MKE
DL720,1694033066,1694033816,750,15671,Delta Air Lines,MKE,LAX
DL720,1694055928,1694056620,692,3944,Delta Air Lines,LAX,SFO
DL720,1694060895,1694063168,2273,18070,Delta Air Lines,SFO,ORD
DL720,1694086711,1694086713,2,4127,Delta Air Lines,ORD,MKE
DL720,1694092423,1694096632,4209,5601,Delta Air Lines,MKE,ORD
DL720,1694104067,1694105228,1161,14737,Delta Air Lines,ORD,MKE
DL720,1694125983,1694126871,888,15831,Delta Air Lines,MKE,LAX
DL720,1694144668,1694150889,6221,5517,Delta Air Lines,LAX,ORD
DL720,1694162961,1694164072,1111,7846,Delta Air Lines,ORD,MKE
DL720,1694177411,1694179105,1694,19313,Delta Air Lines,MKE,SFO
DL720,1694204590,1694207816,3226,17593,Delta Air Lines,SFO,ORD
DL720,1694234949,1694236696,1747,6531,Delta Air Lines,ORD,MKE
DL720,1694247485,1694248924,1439,19795,Delta Air Lines,MKE,SFO
DL720,1694270391,1694279208,8817,21041,Delta Air Lines,SFO,ORD
DL720,1694306006,1694306656,650,12140,Delta Air Lines,ORD,MKE
DL720,1694319936,1694320366,430,16333,Delta Air Lines,MKE,LAX
DL720,1694339503,1694340949,1446,21358,Delta Air Lines,LAX,SFO
DL720,1694362780,1694364369,1589,11814,Delta Air Lines,SFO,LAX
DL720,1694376485,1694386184,9699,16714,Delta Air Lines,LAX,ORD
DL720,1694403241,1694403770,529,19828,Delta Air Lines,ORD,MKE
DL720,1694430480,1694431395,915,4924,Delta Air Lines,MKE,SFO
DL720,1694443806,1694444839,1033,16724,Delta Air Lines,SFO,LAX
DL720,1694469502,1694477402,7900,19771,Delta Air Lines,LAX,ORD
DL720,1694500940,1694501546,606,7779,Delta Air Lines,ORD,MKE
DL720,1694512397,1694513232,835,17727,Delta Air Lines,MKE,LAX
DL720,1694538978,1694543479,4501,4784,Delta Air Lines,LAX,ORD
DL720,1694555118,1694556409,1291,20835,Delta Air Lines,ORD,MKE
DL720,1694580773,1694580881,108,15957,Delta Air Lines,MKE,SFO
DL720,1694600154,1694600687,533,10803,Delta Air Lines,SFO,LAX
DL720,1694615625,1694616452,827,8758,Delta Air Lines,LAX,SFO
DL720,1694633693,1694634277,584,10871,Delta Air Lines,SFO,LAX
DL720,1694653658,1694659994,6336,12231,Delta Air Lines,LAX,ORD
DL720,1694672776,1694673622,846,12997,Delta Air Lines,ORD,MKE
DL720,1694688561,1694689142,581,16886,Delta Air Lines,MKE,SFO
DL720,1694712229,1694715772,3543,7946,Delta Air Lines,SFO,ORD
DL720,1694729822,1694730917,1095,13194,Delta Air Lines,ORD,MKE
DL720,1694745918,1694746130,212,9652,Delta Air Lines,MKE,LAX
DL720,1694761295,1694762947,1652,15201,Delta Air Lines,LAX,SFO
DL720,1694787632,1694788298,666,11761,Delta Air Lines,SFO,LAX
DL720,1694807269,1694811491,4222,8648,Delta Air Lines,LAX,ORD
DL720,1694821181,1694822483,1302,15185,Delta Air Lines,ORD,MKE
DL720,1694838904,1694839315,411,21259,Delta Air Lines,MKE,LAX
DL720,1694862385,1694869862,7477,3799,Delta Air Lines,LAX,ORD
DL720,1694883782,1694884889,1107,14667,Delta Air Lines,ORD,MKE
DL720,1694909583,1694911274,1691,10003,Delta Air Lines,MKE,LAX
DL720,1694931527,1694932878,1351,20074,Delta Air Lines,LAX,SFO
DL720,1694956393,1694963971,7578,9668,Delta Air Lines,SFO,ORD
DL720,1694981197,1694982543,1346,10779,Delta Air Lines,ORD,MKE
DL720,1694995763,1694999730,3967,14072,Delta Air Lines,MKE,ORD
DL720,1695023215,1695023385,170,14276,Delta Air Lines,ORD,MKE
DL720,1695040853,1695041259,406,4050,Delta Air Lines,MKE,LAX
DL720,1695051535,1695060114,8579,8420,Delta Air Lines,LAX,ORD
DL720,1695075142,1695075951,809,20195,Delta Air Lines,ORD,MKE
DL720,1695103695,1695110316,6621,11480,Delta Air Lines,MKE,ORD
DL720,1695128760,1695129860,1100,5041,Delta Air Lines,ORD,MKE
DL720,1695144032,1695144987,955,4682,Delta Air Lines,MKE,LAX
DL720,1695156213,1695156846,633,11459,Delta Air Lines,LAX,SFO
DL720,1695175458,1695181635,6177,18383,Delta Air Lines,SFO,ORD
DL720,1695207586,1695209255,1669,20126,Delta Air Lines,ORD,MKE
DL720,1695233639,1695235219,1580,10782,Delta Air Lines,MKE,SFO
DL720,1695256429,1695259020,2591,14667,Delta Air Lines,SFO,ORD
DL720,1695278235,1695278913,678,7888,Delta Air Lines,ORD,MKE
DL720,1695291950,1695298888,6938,17902,Delta Air Lines,MKE,ORD
DL720,1695325849,1695327406,1557,10928,Delta Air Lines,ORD,MKE
DL720,1695343796,1695345570,1774,6084,Delta Air Lines,MKE,SFO
DL720,1695360958,1695364473,3515,15780,Delta Air Lines,SFO,ORD
DL720,1695386673,1695387022,349,14505,Delta Air Lines,ORD,MKE
DL720,1695404759,1695410058,5299,10213,Delta Air Lines,MKE,ORD
DL720,1695422488,1695423042,554,13419,Delta Air Lines,ORD,MKE
DL720,1695436944,1695437168,224,18553,Delta Air Lines,MKE,LAX
DL720,1695456581,1695464564,7983,5697,Delta Air Lines,LAX,ORD
DL720,1695476056,1695477545,1489,9683,Delta Air Lines,ORD,MKE
DL720,1695487327,1695491035,3708,21588,Delta Air Lines,MKE,ORD
DL720,1695513011,1695514300,1289,11292,Delta Air Lines,ORD,MKE
DL720,1695529567,1695531086,1519,13686,Delta Air Lines,MKE,SFO
DL720,1695551262,1695551983,721,19360,Delta Air Lines,SFO,LAX
DL720,1695578662,1695579988,1326,5445,Delta Air Lines,LAX,SFO
DL720,1695586938,1695588202,1264,7019,Delta Air Lines,SFO,LAX
DL720,1695600660,1695601146,486,7000,Delta Air Lines,LAX,SFO
DL720,1695612034,1695613676,1642,21037,Delta Air Lines,SFO,LAX
DL720,1695637263,1695638851,1588,7906,Delta Air Lines,LAX,SFO
DL720,1695648017,1695657266,9249,5159,Delta Air Lines,SFO,ORD
DL720,1695667656,1695669306,1650,13237,Delta Air Lines,ORD,MKE
DL720,1695687198,1695687206,8,9945,Delta Air Lines,MKE,LAX
DL720,1695702122,1695711345,9223,11939,Delta Air Lines,LAX,ORD
DL720,1695731366,1695732128,762,12526,Delta Air Lines,ORD,MKE
DL720,1695752325,1695757652,5327,15132,Delta Air Lines,MKE,ORD
DL720,1695777658,1695778216,558,20975,Delta Air Lines,ORD,MKE
DL720,1695802997,1695804295,1298,18921,Delta Air Lines,MKE,SFO
DL720,1695825539,1695827152,1613,13191,Delta Air Lines,SFO,LAX
DL720,1695849680,1695852217,2537,15705,Delta Air Lines,LAX,ORD
DL720,1695873077,1695873999,922,10003,Delta Air Lines,ORD,MKE
DL720,1695886982,1695889319,2337,9086,Delta Air Lines,MKE,ORD
DL720,1695906706,1695906802,96,19316,Delta Air Lines,ORD,MKE
DL720,1695928823,1695929041,218,5565,Delta Air Lines,MKE,SFO
